Title,URL,First published,State,Total
"The Effects of Matrix Elasticity, Composition, and Exogenous Growth Factors on the Vascular Differentiation of Mesenchymal Stem Cells",http://scholar.colorado.edu/mcen_gradetds/69,2017-01-06,published,7
The Effects of Mindfulness Versus Distraction During Exercise: Examining Strategies to Improve Affective Response to Cardiovascular Exercise and Promote Exercise Behavior,http://scholar.colorado.edu/psyc_gradetds/134,2018-11-01,published,7
The Effects of Natural Resource Rents on FDI Inflows,http://scholar.colorado.edu/honr_theses/1673,2018-08-13,published,27
The Effects of Perceived and Actual Distance and Isolation on Australian Ballet Pedagogy 1851-2011,http://scholar.colorado.edu/thtr_gradetds/18,2016-09-22,published,13
The Effects of Poverty on Education in Colorado,http://scholar.colorado.edu/honr_theses/1626,2018-08-10,published,35
The Effects of Provisioning on Behavior of the Allied Rock-Wallaby (Petrogale assimilis),http://scholar.colorado.edu/honr_theses/848,2015-04-29,published,66
The Effects of RTAs in the Western Hemisphere on Women,http://scholar.colorado.edu/honr_theses/122,2014-06-06,published,15
The Effects of Screen Media Exposure on Children's Word Learning,http://scholar.colorado.edu/honr_theses/395,2014-06-23,published,63
"The Effects of Simulated Turbidity on the Mate Choice of a Female Cichlid from Lake Malawi, Metriachlima estherae",http://scholar.colorado.edu/honr_theses/608,2014-07-24,published,29
The Effects of Sleep Deprivation on the Acoustic and Perceptual Characteristics of Voice,http://scholar.colorado.edu/slhs_gradetds/53,2017-11-20,published,11
The Effects of Sleep Deprivation on the Acoustic and Perceptual Characteristics of Voice,http://scholar.colorado.edu/slhs_gradetds/60,2018-12-06,published,0
The Effects of Snow Loading on Lightweight Metal Buildings with Open-Web Steel Joists,http://scholar.colorado.edu/cven_gradetds/227,2018-06-29,published,2
The Effects of State-Level Employment Nondiscrimination Policies on Income,http://scholar.colorado.edu/honr_theses/1020,2016-05-09,published,62
The Effects of Stream Channel Conductance on Stream Depletion,http://scholar.colorado.edu/cven_gradetds/305,2018-07-19,published,0
The Effects of Suspension on the Energetics and Mechanics of Riding Bicycles on Smooth Uphill Surfaces,http://scholar.colorado.edu/iphy_gradetds/67,2018-04-19,published,6
The Effects of Term Limits on Local Contests,http://scholar.colorado.edu/honr_theses/514,2014-06-23,published,25
The Effects of The Water Project on School Attendance in Rwanda,http://scholar.colorado.edu/honr_theses/1672,2018-08-13,published,13
The Effects of Time Step on Reynolds Averaged Navier-Stokes Simulations of High-Lift Flows,http://scholar.colorado.edu/asen_gradetds/136,2017-05-30,published,34
The Effects of Training Under Working Memory Load on Performance During Testing,http://scholar.colorado.edu/honr_theses/110,2014-06-06,published,17
The Effects of Vision and Internal and External Focus of Attention on Balance in a Yoga Pose,http://scholar.colorado.edu/honr_theses/1376,2017-05-03,published,29
The Effects of Weak Static and Pulsed Magnetic Fields on Fibroblast and Fibrosarcoma Cells Under a Controlled Magnetic Environment,http://scholar.colorado.edu/ecen_gradetds/113,2017-04-16,published,9
The Effects of Whole-Body Heating on Serotonergic Systems: A Novel Mechanism for Treating Depression,http://scholar.colorado.edu/honr_theses/948,2015-04-30,published,88
The Effects of Wind on Foraging Strategies of Atta cephalotes Leaf-Cutter Ants,http://scholar.colorado.edu/ebio_gradetds/55,2017-02-16,published,9
The Effects of Word Form Rehearsal and Language Experience on Fast Mapping in Young Bilingual Adults,http://scholar.colorado.edu/honr_theses/641,2014-07-24,published,17
"The Effects of a Climate Manipulation Experiment on Snow Properties, Snow Surface Energy Balance, and Soil Temperature and Moisture Along an Elevational Gradient on Niwot Ridge, Colorado",http://scholar.colorado.edu/geog_gradetds/21,2016-07-28,published,5
The Effects of a Job Evaluation Program on Salaries of Selected Nursing and Non-Nursing Positions in a Hospital,http://scholar.colorado.edu/print_theses/109,2015-07-08,published,1
The Effects of a Vocally Fatiguing Reading Task and Hydration Intervention on Voice,http://scholar.colorado.edu/honr_theses/859,2015-04-30,published,28
The Effects of the Circadian Rhythm on Nicotine-induced Neuronal Plasticity,http://scholar.colorado.edu/honr_theses/619,2014-07-24,published,43
The Effects of the Emotional State on an Observer in the Face in the Crowd Paradigm,http://scholar.colorado.edu/honr_theses/995,2015-11-19,published,49
The Efficacy and Specificity of Gold Nanoparticles as Antibiotics for Klebsiella pneumoniae,http://scholar.colorado.edu/honr_theses/891,2015-04-30,published,158
The Efficacy of Curcumin Supplementation to Improve Age-Related Arterial Dysfunction in Healthy Middle-Aged and Older Adults,http://scholar.colorado.edu/iphy_gradetds/54,2017-09-09,published,14
The Efficacy of Utilizing X-Ray Fluorescence Techniques in Quantifying Accumulation Rates of Trapped Material in Coral Cores from Belize,http://scholar.colorado.edu/honr_theses/1636,2018-08-10,published,8
The Emergence of the Renewable Portfolio Standard in the U.S.: A Case Study of Negotiating Power in California,http://scholar.colorado.edu/envs_gradetds/2,2015-02-24,published,46
The Emergent Construction of Feminist Identity in Interaction:  a Sociocultural Linguistic Approach,http://scholar.colorado.edu/ling_gradetds/72,2018-12-06,published,4
The Emergent Construction of Feminist Identity in Interaction: A Sociocultural Linguistic Approach,http://scholar.colorado.edu/ling_gradetds/64,2017-10-13,published,31
The Emigrant Métis of Kansas: Rethinking the Pioneer Narrative,http://scholar.colorado.edu/hist_gradetds/9,2016-09-19,published,34
The End of the State of Autonomies? An Analysis of the Controversy Surrounding the 2010 Spanish Constitutional Court Ruling on Catalonia's 2006 Statute of Autonomy,http://scholar.colorado.edu/honr_theses/1218,2016-05-13,published,161
"The Ends of Coffee: State, Work, and Identity in Post-Cafta Costa Rica",http://scholar.colorado.edu/anth_gradetds/2,2015-11-05,published,42
The Enemies of Conservation: Balancing Humans and Wildlife Within and Surrounding Protected Areas in Tanzania,http://scholar.colorado.edu/honr_theses/1762,2018-11-30,published,82
The Energy Cost of Ambulation for Traumatic Paraplegics,http://scholar.colorado.edu/print_theses/118,2015-07-08,published,1
The Energy Implications of Air-Side Fouling in Constant Air Volume HVAC Systems,http://scholar.colorado.edu/chem_gradetds/20,2016-02-15,published,13
"The Engineering Generation: the Story of the Technicians Who Enabled American Cold War Foreign Policy, 1945-1961",http://scholar.colorado.edu/hist_gradetds/36,2017-09-28,published,40
The Estimation of the North American Great Lakes Turbulent Fluxes Using Satellite Remote Sensing and MERRA Reanalysis Data,http://scholar.colorado.edu/geog_facpapers/22,2018-07-31,published,0
The Estimation of the Surface Energy Balance of the North American Laurentian Great Lakes Using Satellite Remote Sensing and MERRA Reanalysis,http://scholar.colorado.edu/geog_gradetds/89,2017-04-25,published,14
"The Ethics of Violent Reprisal: Complexity and Productivity in The Bluest Eye, Corregidora, and Eva's Man",http://scholar.colorado.edu/honr_theses/194,2014-06-06,published,20
The Euplotes Telomerase Subunit p43 Stimulates Enzymatic Activity and Processivity in vitro,http://scholar.colorado.edu/chem_facpapers/12,2015-05-21,published,2
The Evolution of Evolutionary Linguistics,http://scholar.colorado.edu/cril/vol20/iss1/1,2018-09-19,published,4
The Evolution of Narrative and Spectatorial Agential Allocation in Immersive Twenty-First Century Entertainment,http://scholar.colorado.edu/thtr_gradetds/54,2018-12-06,published,1
The Evolution of Narrative and Spectatorial Agential Allocation in Immersive Twenty-First Century Entertainment,http://scholar.colorado.edu/thtr_gradetds/46,2017-10-31,published,37
The Evolution of Wind Energy in Colorado and Iowa,http://scholar.colorado.edu/honr_theses/1255,2016-11-21,published,8
"The Evolution of a Legend--A Comparison of the Character of Tamamo no mae Portrayed in Muromachi Period Otogizōshi and in the Late-Edo Vendetta Tale, Itoguruma kyūbi no kitsune (The Spinning Wheel and the Nine-Tailed Fox)",http://scholar.colorado.edu/asia_gradetds/6,2016-08-18,published,120
The Evolution of the Global Value Chain,http://scholar.colorado.edu/econ_gradetds/2,2015-05-18,published,199
"The Evolutionary History of the Piñon Pine Dwarf Mistletoe, Arceuthobium divaricatum, and its primary host Pinus edulis",http://scholar.colorado.edu/print_theses/40,2015-07-08,published,9
"The Evolutionary Pathways of Tidal Disruption Events: from Stars to Debris Streams, Accretion Disks, and Relativistic Jets",http://scholar.colorado.edu/astr_gradetds/41,2017-07-07,published,19
"The Evolving Technoculture of America: Understanding the Impact of the Laser on the Relationship Between Technology and Culture, 1960-2000",http://scholar.colorado.edu/honr_theses/694,2014-07-24,published,57
The Experimental Investigation of the Effect of Unsteady Obstacle Wakes on Stirring and Mixing of Gamete Filaments,http://scholar.colorado.edu/cven_gradetds/150,2018-03-22,published,15
The Explanatory Value of the Cognitive Unconscious,http://scholar.colorado.edu/phil_gradetds/11,2016-05-26,published,21
The Expression of Local Rhetorical Relations in Instructional Text ; CU-CS-585-92,http://scholar.colorado.edu/csci_techreports/561,2014-08-27,published,2
The Extermination of Peaceful Soviet Citizens: Aron Trainin and International Law,http://scholar.colorado.edu/hist_gradetds/39,2017-10-31,published,125
The Extermination of Peaceful Soviet Citizens: Aron Trainin and International Law,http://scholar.colorado.edu/hist_gradetds/43,2018-12-06,published,0
The FSCAN Lexical Analyzer Generating System ; CU-CS-128-78,http://scholar.colorado.edu/csci_techreports/126,2014-08-27,published,3
The Fabric of the Baroque: Wildness and Ideology in the Spanish Comedia,http://scholar.colorado.edu/span_gradetds/20,2017-04-21,published,20
"The Faces of War: Representing Warrior Archetypes, Masculinity, and Race in Modern War Films",http://scholar.colorado.edu/arth_gradetds/12,2016-12-15,published,237
The Factor Structure of Common Psychiatric Disorders and Their Genetic and Environmental Risk Factors in Adolescence,http://scholar.colorado.edu/psyc_gradetds/11,2016-02-17,published,7
The Fall of Fearing,http://scholar.colorado.edu/honr_theses/234,2014-06-16,published,23
The Far-Field Radiation Characteristics of a Resonant Conducting Ring on a Grounded Dielectric Substrate,http://scholar.colorado.edu/elmimi/97,2014-10-10,published,1
The Fatal Attraction of Suicide Terrorism: An Empirical Analysis of Suicide Terrorist Attacks in the Middle East and South Asia,http://scholar.colorado.edu/psci_gradetds/31,2017-02-03,published,147
The Feasibility of Yoga in the Treatment of Antenatal Depression and Anxiety: A Pilot Study,http://scholar.colorado.edu/psyc_gradetds/52,2017-01-04,published,54
The Feedback Loop: Using Formative Assessment Data for Science Teaching and Learning,http://scholar.colorado.edu/books/57,2017-08-09,published,91
The Feedback Loop: Using Formative Assessment Data for Science Teaching and Learning,http://scholar.colorado.edu/cuathors/69,2017-08-31,published,4
"The Fight for Industrial Democracy and Domestic Prosperity: Working Class and Prominent Women's Participation in the Colorado Coal Field Strike, 1913-15",http://scholar.colorado.edu/honr_theses/911,2015-04-30,published,58
The First Precision Measurement of the Electron Electric Dipole Moment in Trapped Molecular Ions,http://scholar.colorado.edu/phys_gradetds/243,2018-11-01,published,5
"The Flora of Baca County, Colorado",http://scholar.colorado.edu/print_theses/37,2015-07-08,published,9
The Flow-Insensitive Precision of Andersen's Analysis in Practice ; CU-CS-1083-11,http://scholar.colorado.edu/csci_techreports/1012,2014-08-27,published,2
"The Flâneuse in the Virtual City: Exploring ""Lost Angeles""",http://scholar.colorado.edu/partake/vol2/iss1/3,2018-03-13,published,141
The Formal Definition of a Parameter Passing Language ; CU-CS-010-72,http://scholar.colorado.edu/csci_techreports/10,2014-08-27,published,1
The Fragile Community : Living Together With Aids,http://scholar.colorado.edu/books/107,2017-08-30,published,11
"The Fuel Chain: An Analysis of the Relative Sustainability of the Standard American Diet versus Vegan, Organic, and Local Diets",http://scholar.colorado.edu/honr_theses/338,2014-06-23,published,358
The Function of Centralspindlin in Drosophila Development,http://scholar.colorado.edu/mcdb_gradetds/58,2017-09-01,published,9
The Functions of Kamba Verbal Extensions,http://scholar.colorado.edu/cril/vol12/iss1/6,2018-09-29,published,2
The Fundamental Properties of Tansversely Periodic Lossy Waveguides,http://scholar.colorado.edu/elmimi/106,2014-10-10,published,3
The Future Looks Awfully Familiar: Gendered Representations in Popular Dystopian Television,http://scholar.colorado.edu/comm_gradetds/46,2017-02-17,published,26
The Future of Time Series ; CU-CS-670-93,http://scholar.colorado.edu/csci_techreports/641,2014-08-27,published,1
The GENESIS and SUPRENUM Projects ; CU-CS-719-94,http://scholar.colorado.edu/csci_techreports/686,2014-08-27,published,2
